"county1","countyname1","mi_to_county","county2","countyname2"
"18091","LaPorte County",16.8337234867013,"26021","Berrien County"
"18091","LaPorte County",17.1065966762005,"18127","Porter County"
"18091","LaPorte County",19.0419042542038,"18149","Starke County"
"18091","LaPorte County",24.0685855984717,"18141","St. Joseph County"
"18093","Lawrence County",19.3002528794563,"18101","Martin County"
"18093","Lawrence County",20.2053581607943,"18117","Orange County"
"18093","Lawrence County",22.2563464084277,"18105","Monroe County"
"18093","Lawrence County",24.465852335532,"18071","Jackson County"
"18095","Madison County",17.5899277477347,"18035","Delaware County"
"18095","Madison County",17.6865882135026,"18057","Hamilton County"
"18095","Madison County",20.2213023412129,"18159","Tipton County"
"18095","Madison County",23.7275684930794,"18065","Henry County"
"18095","Madison County",23.8901076138322,"18059","Hancock County"
"18095","Madison County",24.412148784395,"18053","Grant County"
"18097","Marion County",19.4249987185372,"18057","Hamilton County"
"18097","Marion County",19.4562288665232,"18059","Hancock County"
"18097","Marion County",19.9105310099871,"18063","Hendricks County"
"18097","Marion County",19.9498578728944,"18081","Johnson County"
"18099","Marshall County",18.9755313369785,"18049","Fulton County"
"18099","Marshall County",19.8583739987855,"18149","Starke County"
"18099","Marshall County",20.2475364396219,"18141","St. Joseph County"
"18099","Marshall County",21.8778155605049,"18085","Kosciusko County"
"18101","Martin County",14.8496798374191,"18027","Daviess County"
"18101","Martin County",19.3002528794563,"18093","Lawrence County"
"18101","Martin County",20.0943424631692,"18117","Orange County"
"18101","Martin County",23.2609946240312,"18037","Dubois County"
"18103","Miami County",13.9153737465772,"18169","Wabash County"
"18103","Miami County",16.3239239787642,"18017","Cass County"
"18103","Miami County",20.3246344553779,"18067","Howard County"
"18103","Miami County",22.3714583873691,"18049","Fulton County"
"18105","Monroe County",15.3650938817402,"18013","Brown County"
"18105","Monroe County",20.0535798074958,"18119","Owen County"
"18105","Monroe County",22.2563464084277,"18093","Lawrence County"
"18105","Monroe County",22.6074572999663,"18109","Morgan County"
"18107","Montgomery County",18.930830857914,"18045","Fountain County"
"18107","Montgomery County",22.4228229977119,"18011","Boone County"
"18107","Montgomery County",24.1111352855619,"18157","Tippecanoe County"
"18107","Montgomery County",24.4520073044282,"18121","Parke County"
"18109","Morgan County",18.8376980799799,"18081","Johnson County"
"18109","Morgan County",20.048581883501,"18063","Hendricks County"
"18109","Morgan County",22.6074572999663,"18105","Monroe County"
"18109","Morgan County",22.9184368715988,"18013","Brown County"
"18109","Morgan County",23.8141571724718,"18119","Owen County"
"18111","Newton County",15.2638082802934,"18073","Jasper County"
"18111","Newton County",24.8858549662006,"18007","Benton County"
"18113","Noble County",16.703797189774,"18087","LaGrange County"
"18113","Noble County",18.780251397416,"18183","Whitley County"
"18113","Noble County",21.6462323087626,"18033","DeKalb County"
"18115","Ohio County",8.66892577259791,"18155","Switzerland County"
"18115","Ohio County",12.7303053949756,"21015","Boone County"
"18115","Ohio County",13.6197530308601,"21077","Gallatin County"
"18115","Ohio County",14.5845172311443,"18029","Dearborn County"
"18115","Ohio County",19.3556256432738,"18137","Ripley County"
"18115","Ohio County",20.6843100331545,"21041","Carroll County"
"18115","Ohio County",23.1639215855575,"21117","Kenton County"
"18117","Orange County",18.0139684778179,"18025","Crawford County"
"18117","Orange County",20.0943424631692,"18101","Martin County"
"18117","Orange County",20.2053581607943,"18093","Lawrence County"
"18117","Orange County",21.0931057697586,"18175","Washington County"
"18117","Orange County",24.0104223088581,"18037","Dubois County"
"18119","Owen County",15.716416306907,"18021","Clay County"
"18119","Owen County",20.0535798074958,"18105","Monroe County"
"18119","Owen County",20.5959416977134,"18055","Greene County"
"18119","Owen County",23.8141571724718,"18109","Morgan County"
"18119","Owen County",24.0710327642782,"18133","Putnam County"
"18121","Parke County",15.1121943293604,"18165","Vermillion County"
"18121","Parke County",19.7461672528992,"18133","Putnam County"
"18121","Parke County",24.0613000287454,"18045","Fountain County"
"18121","Parke County",24.4520073044282,"18107","Montgomery County"
"18123","Perry County",17.5557490233155,"18025","Crawford County"
"18123","Perry County",18.7755085803667,"21091","Hancock County"
"18123","Perry County",21.4783313697386,"18147","Spencer County"
"18123","Perry County",23.4665584267955,"21027","Breckinridge County"
"18123","Perry County",24.2134170150089,"18037","Dubois County"
"18123","Perry County",24.4701840684337,"21163","Meade County"
"18125","Pike County",19.5248144030445,"18037","Dubois County"
"18125","Pike County",19.6592541459101,"18051","Gibson County"
"18125","Pike County",20.8476929923437,"18173","Warrick County"
"18125","Pike County",22.2557781401816,"18027","Daviess County"
"18125","Pike County",22.5041660087134,"18083","Knox County"
"18127","Porter County",15.8978809193906,"18089","Lake County"
"18127","Porter County",17.1065966762005,"18091","LaPorte County"
"18129","Posey County",15.3841746470213,"18163","Vanderburgh County"
"18129","Posey County",17.3595750468359,"17193","White County"
"18129","Posey County",22.8975214788612,"21101","Henderson County"
"18131","Pulaski County",16.606209124958,"18149","Starke County"
"18131","Pulaski County",22.2261598759901,"18181","White County"
"18131","Pulaski County",22.2804324304679,"18049","Fulton County"
"18131","Pulaski County",22.2992475810546,"18073","Jasper County"
"18133","Putnam County",19.5763871045594,"18063","Hendricks County"
"18133","Putnam County",19.7461672528992,"18121","Parke County"
"18133","Putnam County",23.4060495535731,"18021","Clay County"
"18133","Putnam County",24.0710327642782,"18119","Owen County"
"18135","Randolph County",18.6939335568303,"18075","Jay County"
"18135","Randolph County",20.4320026001983,"39037","Darke County"
"18135","Randolph County",20.8196299937336,"18177","Wayne County"
"18135","Randolph County",21.2334451381711,"18035","Delaware County"
"18137","Ripley County",15.7898926750518,"18029","Dearborn County"
"18137","Ripley County",19.1372944719571,"18031","Decatur County"
"18137","Ripley County",19.3556256432738,"18115","Ohio County"
"18137","Ripley County",20.9914932053227,"18079","Jennings County"
"18137","Ripley County",22.6547712092295,"18155","Switzerland County"
"18137","Ripley County",23.7622809267754,"18047","Franklin County"
"18137","Ripley County",23.9101052334578,"18077","Jefferson County"
"18139","Rush County",15.0271790634985,"18041","Fayette County"
"18139","Rush County",18.622697081411,"18145","Shelby County"
"18139","Rush County",21.3684269552045,"18059","Hancock County"
"18139","Rush County",21.5454383687872,"18065","Henry County"
"18139","Rush County",21.9285361324802,"18031","Decatur County"
"18141","St. Joseph County",20.2475364396219,"18099","Marshall County"
"18141","St. Joseph County",21.9444337998838,"18039","Elkhart County"
"18141","St. Joseph County",24.0685855984717,"18091","LaPorte County"
"18143","Scott County",14.2123933878054,"18019","Clark County"
"18143","Scott County",18.2824990709334,"18077","Jefferson County"
"18143","Scott County",19.8060704249293,"18175","Washington County"
"18143","Scott County",21.8219363915985,"21223","Trimble County"
"18143","Scott County",22.428414604821,"18071","Jackson County"
"18143","Scott County",22.8803344174556,"18079","Jennings County"
"18145","Shelby County",16.2381278233511,"18081","Johnson County"
"18145","Shelby County",18.622697081411,"18139","Rush County"
"18145","Shelby County",20.6477054505675,"18059","Hancock County"
"18145","Shelby County",21.6959104034783,"18031","Decatur County"
"18145","Shelby County",22.7067156692165,"18005","Bartholomew County"
"18147","Spencer County",15.4652225905494,"18173","Warrick County"
"18147","Spencer County",16.528176468676,"21091","Hancock County"
"18147","Spencer County",19.6637957497935,"21059","Daviess County"
"18147","Spencer County",21.4783313697386,"18123","Perry County"
"18149","Starke County",16.606209124958,"18131","Pulaski County"
"18149","Starke County",19.0419042542038,"18091","LaPorte County"
"18149","Starke County",19.8583739987855,"18099","Marshall County"
"18151","Steuben County",16.7381217896524,"18033","DeKalb County"
"18151","Steuben County",19.2952297521729,"26023","Branch County"
"18151","Steuben County",21.8841496404324,"18087","LaGrange County"
"18151","Steuben County",22.2732957079683,"39171","Williams County"
"18151","Steuben County",24.0348566158528,"26059","Hillsdale County"
"18153","Sullivan County",19.244840584221,"17033","Crawford County"
"18153","Sullivan County",22.2039101364045,"18055","Greene County"
"18153","Sullivan County",23.525516187136,"18167","Vigo County"
"18155","Switzerland County",8.66892577259791,"18115","Ohio County"
"18155","Switzerland County",10.1000095289688,"21077","Gallatin County"
"18155","Switzerland County",12.0164267173578,"21041","Carroll County"
"18155","Switzerland County",19.0472045694434,"21015","Boone County"
"18155","Switzerland County",22.289859006116,"18077","Jefferson County"
"18155","Switzerland County",22.6547712092295,"18137","Ripley County"
"18155","Switzerland County",22.6650936439292,"21223","Trimble County"
"18155","Switzerland County",22.7016211467424,"18029","Dearborn County"
"18155","Switzerland County",24.7217560981786,"21187","Owen County"
"18155","Switzerland County",24.9477965840372,"21081","Grant County"
"18157","Tippecanoe County",21.9409640039093,"18015","Carroll County"
"18157","Tippecanoe County",22.6686661620294,"18023","Clinton County"
"18157","Tippecanoe County",24.1111352855619,"18107","Montgomery County"
"18159","Tipton County",12.3560387837223,"18067","Howard County"
"18159","Tipton County",18.0870860514262,"18057","Hamilton County"
"18159","Tipton County",20.2213023412129,"18095","Madison County"
"18159","Tipton County",22.2029777194572,"18023","Clinton County"
"18161","Union County",13.8761600140916,"18041","Fayette County"
"18161","Union County",16.5659708080255,"18047","Franklin County"
"18161","Union County",16.860272956414,"39135","Preble County"
"18161","Union County",17.1381343719073,"18177","Wayne County"
"18161","Union County",22.9728681710728,"39017","Butler County"
"18163","Vanderburgh County",15.3841746470213,"18129","Posey County"
"18163","Vanderburgh County",15.7381253679866,"21101","Henderson County"
"18163","Vanderburgh County",17.9134247286272,"18173","Warrick County"
"18163","Vanderburgh County",20.5466270129297,"18051","Gibson County"
"18165","Vermillion County",15.1121943293604,"18121","Parke County"
"18165","Vermillion County",19.3746475639917,"17045","Edgar County"
"18165","Vermillion County",22.037977410374,"18045","Fountain County"
"18167","Vigo County",14.8557134873364,"18021","Clay County"
"18167","Vigo County",22.4511111538446,"17023","Clark County"
"18167","Vigo County",23.525516187136,"18153","Sullivan County"
"18169","Wabash County",13.9153737465772,"18103","Miami County"
"18169","Wabash County",16.5924912252269,"18069","Huntington County"
"18169","Wabash County",23.8212976529508,"18053","Grant County"
"18171","Warren County",17.6326601415294,"18045","Fountain County"
"18171","Warren County",17.942575324692,"18007","Benton County"
"18171","Warren County",21.7642628560766,"17183","Vermilion County"
"18173","Warrick County",15.4652225905494,"18147","Spencer County"
"18173","Warrick County",17.9134247286272,"18163","Vanderburgh County"
"18173","Warrick County",20.8476929923437,"18125","Pike County"
"18173","Warrick County",22.6036707056834,"18051","Gibson County"
"18175","Washington County",19.8060704249293,"18143","Scott County"
"18175","Washington County",21.0931057697586,"18117","Orange County"
"18175","Washington County",21.7716128509682,"18071","Jackson County"
"18175","Washington County",22.1542039760703,"18043","Floyd County"
"18175","Washington County",22.9439854633695,"18019","Clark County"
"18177","Wayne County",17.1381343719073,"18161","Union County"
"18177","Wayne County",18.1116810652201,"18041","Fayette County"
"18177","Wayne County",20.8196299937336,"18135","Randolph County"
"18177","Wayne County",21.042749047967,"39135","Preble County"
